IdValeSalida,NoConsecutivo,Fecha,Destino,Inventariada,Nota,Exportada,Periodo,DiezPorciento,año
4880,4880,"07/16/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4881,4881,"07/16/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4882,4882,"07/16/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4883,4883,"07/16/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4884,4884,"07/16/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4885,4885,"07/16/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4886,4886,"07/16/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4887,4887,"07/16/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4888,4888,"07/16/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4889,4889,"07/16/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4890,4890,"07/17/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4891,4891,"07/17/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4892,4892,"07/17/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4893,4893,"07/17/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4894,4894,"07/17/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4895,4895,"07/17/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4896,4896,"07/17/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4897,4897,"07/17/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4898,4898,"07/17/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4899,4899,"07/17/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4900,4900,"07/17/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4901,4901,"07/17/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4902,4902,"07/17/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4903,4903,"07/17/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4904,4904,"07/18/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4905,4905,"07/18/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4906,4906,"07/18/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4907,4907,"07/18/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4908,4908,"07/18/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4909,4909,"07/18/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4910,4910,"07/18/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4911,4911,"07/18/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4912,4912,"07/18/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4913,4913,"07/18/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4914,4914,"07/18/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4915,4915,"07/18/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4916,4916,"07/18/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4917,4917,"07/19/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4918,4918,"07/19/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4919,4919,"07/19/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4920,4920,"07/19/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4921,4921,"07/19/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4922,4922,"07/19/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4923,4923,"07/19/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4924,4924,"07/19/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4925,4925,"07/19/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4926,4926,"07/19/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4927,4927,"07/19/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4928,4928,"07/19/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4929,4929,"07/19/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4930,4930,"07/19/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4931,4931,"07/19/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4932,4932,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4933,4933,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4934,4934,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4935,4935,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4936,4936,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4937,4937,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4938,4938,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4939,4939,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4940,4940,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4941,4941,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4942,4942,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4943,4943,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4944,4944,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4945,4945,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4946,4946,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4947,4947,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4948,4948,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4949,4949,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4950,4950,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4951,4951,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4952,4952,"07/22/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4953,4953,"07/23/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4954,4954,"07/23/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4955,4955,"07/23/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4956,4956,"07/23/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4957,4957,"07/23/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4958,4958,"07/23/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4959,4959,"07/23/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4960,4960,"07/23/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4961,4961,"07/23/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4962,4962,"07/23/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4963,4963,"07/23/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4964,4964,"07/23/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4965,4965,"07/23/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4966,4966,"07/23/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4967,4967,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4968,4968,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4969,4969,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4970,4970,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4971,4971,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4972,4972,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4973,4973,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4974,4974,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4975,4975,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4976,4976,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4977,4977,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4978,4978,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4979,4979,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4980,4980,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4981,4981,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4982,4982,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4983,4983,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4984,4984,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4985,4985,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4986,4986,"07/24/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4987,4987,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4988,4988,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4989,4989,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4990,4990,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4991,4991,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4992,4992,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4993,4993,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4994,4994,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4995,4995,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4996,4996,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4997,4997,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4998,4998,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
4999,4999,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5000,5000,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5001,5001,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5002,5002,"07/25/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5003,5003,"07/26/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5004,5004,"07/26/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5005,5005,"07/26/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5006,5006,"07/26/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5007,5007,"07/26/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5008,5008,"07/26/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5009,5009,"07/26/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5010,5010,"07/26/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5011,5011,"07/26/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5012,5012,"07/26/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5013,5013,"07/26/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5014,5014,"07/26/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5015,5015,"07/26/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5016,5016,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5017,5017,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5018,5018,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5019,5019,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5020,5020,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5021,5021,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5022,5022,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5023,5023,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5024,5024,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5025,5025,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5026,5026,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5027,5027,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5028,5028,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5029,5029,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5030,5030,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5031,5031,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5032,5032,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5033,5033,"07/29/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"7/2025",0,2025
5034,5034,"08/01/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2025",0,2025
5035,5035,"08/01/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2025",0,2025
5036,5036,"08/01/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2025",0,2025
5037,5037,"08/01/25 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2025",0,2025
